id_estudiante,codigo_universitario,nombres,apellidos,edad,sexo,carrera,facultad,ciclo,fecha_nacimiento,estado_matricula,promedio_general,asistencia,cursos_aprobados,cursos_desaprobados,creditos_aprobados,ciclo_academico,riesgo_academico,nivel_estres_num,nivel_ansiedad_num,bienestar_general,horas_sueno,actividad_fisica,estado_emocional,horas_ejercicio,frecuencia_semanal
1613,202601613,Loreto,Berrocal,25,Masculino,Enfermería,Ciencias de la Salud,3,1998-11-05,Matriculado,18.0,85.66,6,1,24,2026-I,Bajo,9,10,1.89,7,2,Ansioso,1.5,5
1614,202601614,Rosario,Caballero,25,Masculino,Ingeniería de Sistemas,Ingeniería,3,1998-03-13,Matriculado,16.74,68.88,5,3,20,2026-I,Bajo,10,8,2.0,5,4,Tranquilo,1.7,3
1615,202601615,Francisco Javier,Alberola,29,Femenino,Arquitectura,Arquitectura,10,2002-05-13,Retirado,15.53,72.24,6,3,24,2026-I,Medio,1,9,4.04,5,5,Feliz,2.5,5
1616,202601616,Isaías,Perea,22,Masculino,Enfermería,Ciencias de la Salud,9,2005-02-11,Retirado,15.66,92.04,4,2,16,2026-I,Medio,7,1,2.51,9,1,Estresado,1.0,4
1617,202601617,Vasco,Jimenez,24,Masculino,Psicología,Ciencias de la Salud,2,2004-09-23,Reserva,12.34,72.73,6,2,24,2026-I,Alto,8,7,1.37,5,4,Tranquilo,0.2,5
1618,202601618,Jorge,Quirós,25,Femenino,Ingeniería de Sistemas,Ingeniería,4,2006-03-08,Reserva,11.4,88.92,5,0,20,2026-I,Alto,10,10,1.64,8,4,Ansioso,0.8,4
1619,202601619,Modesta,Mínguez,29,Masculino,Marketing,Ciencias Empresariales,9,2003-08-02,Reserva,18.6,87.01,5,2,20,2026-I,Bajo,4,3,4.6,5,2,Ansioso,1.5,7
1620,202601620,Mateo,Blanch,21,Masculino,Ingeniería de Sistemas,Ingeniería,6,2002-03-14,Reserva,12.74,69.86,7,1,28,2026-I,Alto,7,10,1.43,8,3,Ansioso,1.4,7
1621,202601621,Bruno,Amat,17,Masculino,Ingeniería de Sistemas,Ingeniería,5,1998-10-24,Matriculado,13.84,74.76,7,3,28,2026-I,Medio,1,4,4.99,5,2,Motivado,1.9,3
1622,202601622,Clara,Barriga,22,Masculino,Derecho,Derecho,9,1995-11-24,Reserva,13.59,69.05,5,0,20,2026-I,Medio,5,1,4.65,5,5,Estresado,1.2,6
1623,202601623,Lope,Antúnez,21,Masculino,Administración,Ciencias Empresariales,10,2008-01-18,Matriculado,14.43,93.17,4,3,16,2026-I,Medio,1,5,1.35,7,5,Motivado,2.7,3
1624,202601624,Elena,Jimenez,26,Masculino,Psicología,Ciencias de la Salud,8,1998-12-30,Matriculado,15.9,75.85,7,3,28,2026-I,Medio,3,6,4.01,5,1,Motivado,1.8,5
1625,202601625,Edu,Peralta,19,Masculino,Ingeniería de Sistemas,Ingeniería,1,1998-07-10,Reserva,13.02,63.81,6,0,24,2026-I,Medio,10,1,1.42,5,2,Motivado,1.1,2
1626,202601626,Matilde,Murillo,17,Masculino,Marketing,Ciencias Empresariales,1,2004-03-03,Matriculado,16.04,88.35,4,0,16,2026-I,Bajo,6,7,1.4,5,2,Ansioso,1.1,6
1627,202601627,Raúl,Alarcón,22,Femenino,Derecho,Derecho,1,1999-09-03,Retirado,17.0,77.98,4,2,16,2026-I,Bajo,10,3,1.91,6,3,Motivado,0.4,2
1628,202601628,Joaquina,Rosselló,29,Masculino,Administración,Ciencias Empresariales,5,2008-09-23,Reserva,19.62,75.07,7,3,28,2026-I,Bajo,8,5,4.35,7,1,Feliz,1.8,7
1629,202601629,Lourdes,Cañas,18,Femenino,Arquitectura,Arquitectura,8,2001-01-02,Reserva,11.96,98.77,8,0,32,2026-I,Alto,7,6,1.23,5,4,Estresado,0.2,1
1630,202601630,Eusebia,Martorell,25,Masculino,Contabilidad,Ciencias Empresariales,7,2006-09-04,Retirado,15.54,62.97,6,3,24,2026-I,Medio,10,1,1.62,5,1,Feliz,1.2,6
1631,202601631,Maricruz,Gascón,20,Femenino,Marketing,Ciencias Empresariales,4,2005-03-15,Matriculado,10.24,66.05,7,3,28,2026-I,Alto,8,2,3.16,8,2,Feliz,2.6,4
1632,202601632,Jeremías,Iriarte,20,Femenino,Derecho,Derecho,2,1996-04-23,Matriculado,16.47,71.44,6,3,24,2026-I,Bajo,3,10,2.25,4,1,Feliz,2.8,2
1633,202601633,Tere,Dávila,30,Masculino,Marketing,Ciencias Empresariales,2,2008-01-29,Matriculado,18.3,65.73,5,1,20,2026-I,Bajo,7,6,3.4,9,5,Estresado,1.1,2
1634,202601634,Epifanio,Diéguez,18,Femenino,Contabilidad,Ciencias Empresariales,9,2004-05-08,Matriculado,19.71,92.06,8,2,32,2026-I,Bajo,8,7,2.37,4,3,Motivado,2.8,2
1635,202601635,Cloe,Codina,30,Femenino,Ingeniería de Sistemas,Ingeniería,6,1996-09-18,Matriculado,10.94,88.01,6,0,24,2026-I,Alto,7,5,1.74,7,2,Ansioso,0.2,2
1636,202601636,Régulo,Cabezas,22,Masculino,Marketing,Ciencias Empresariales,4,1996-01-29,Reserva,11.83,98.01,6,2,24,2026-I,Alto,6,7,2.26,10,4,Tranquilo,1.4,4
1637,202601637,Estefanía,Galvez,26,Femenino,Derecho,Derecho,3,1999-04-06,Matriculado,15.29,71.15,8,2,32,2026-I,Medio,10,5,3.83,10,1,Feliz,0.9,6
1638,202601638,Montserrat,Tapia,26,Femenino,Contabilidad,Ciencias Empresariales,6,2001-12-12,Reserva,13.15,81.35,7,1,28,2026-I,Medio,6,2,1.57,9,1,Estresado,2.3,7
1639,202601639,Dan,Tolosa,26,Masculino,Marketing,Ciencias Empresariales,6,1999-09-12,Retirado,18.76,60.87,7,1,28,2026-I,Bajo,8,10,4.11,6,3,Motivado,0.2,5
1640,202601640,Fabricio,Reguera,19,Masculino,Administración,Ciencias Empresariales,4,2005-11-07,Reserva,13.01,95.72,6,0,24,2026-I,Medio,8,9,4.94,9,1,Ansioso,2.7,4
1641,202601641,Reyes,Torrijos,18,Femenino,Marketing,Ciencias Empresariales,1,2000-11-17,Reserva,18.58,60.97,5,2,20,2026-I,Bajo,4,10,3.12,4,3,Estresado,1.7,7
1642,202601642,Rosalva,Sanabria,27,Masculino,Contabilidad,Ciencias Empresariales,1,2006-05-07,Retirado,17.74,87.95,5,3,20,2026-I,Bajo,5,6,1.26,7,4,Estresado,2.3,4
1643,202601643,Olga,Lucena,27,Masculino,Ingeniería de Sistemas,Ingeniería,9,1996-07-19,Reserva,13.95,68.02,7,1,28,2026-I,Medio,2,2,4.95,10,2,Feliz,2.5,7
1644,202601644,Guadalupe,Cuervo,25,Femenino,Ingeniería de Sistemas,Ingeniería,3,1996-09-23,Reserva,18.91,92.68,8,2,32,2026-I,Bajo,9,4,1.82,10,2,Estresado,2.5,6
1645,202601645,Lina,Ros,28,Femenino,Enfermería,Ciencias de la Salud,8,2007-07-10,Retirado,10.23,89.6,8,1,32,2026-I,Alto,2,4,2.52,10,3,Ansioso,1.8,3
1646,202601646,Olalla,Lago,17,Femenino,Enfermería,Ciencias de la Salud,7,2007-09-28,Reserva,18.77,82.73,8,1,32,2026-I,Bajo,1,2,4.47,5,3,Tranquilo,1.1,7
1647,202601647,Heraclio,Llanos,17,Masculino,Administración,Ciencias Empresariales,2,2002-11-16,Matriculado,19.08,95.96,5,2,20,2026-I,Bajo,5,7,1.44,6,5,Feliz,1.6,1
1648,202601648,Andrés,Flor,21,Femenino,Psicología,Ciencias de la Salud,2,2002-10-07,Matriculado,19.52,71.27,8,0,32,2026-I,Bajo,5,4,1.26,7,4,Tranquilo,1.0,6
1649,202601649,Moisés,Hoyos,21,Masculino,Psicología,Ciencias de la Salud,8,2000-05-02,Reserva,18.34,78.32,5,0,20,2026-I,Bajo,6,9,1.2,4,5,Feliz,0.3,4
1650,202601650,Melisa,Nebot,24,Femenino,Arquitectura,Arquitectura,9,2007-07-11,Reserva,13.81,61.44,7,0,28,2026-I,Medio,10,1,1.62,7,1,Estresado,2.7,5
1651,202601651,Porfirio,Patiño,18,Masculino,Psicología,Ciencias de la Salud,6,1997-10-05,Retirado,14.84,97.11,4,3,16,2026-I,Medio,7,9,4.91,4,1,Tranquilo,1.7,7
1652,202601652,Eugenio,Sebastián,27,Masculino,Enfermería,Ciencias de la Salud,3,1995-11-17,Reserva,14.39,62.63,8,1,32,2026-I,Medio,1,6,4.46,6,5,Motivado,1.1,3
1653,202601653,Visitación,Roda,23,Femenino,Arquitectura,Arquitectura,8,1999-06-05,Retirado,16.44,66.0,4,2,16,2026-I,Bajo,6,4,2.46,5,2,Tranquilo,2.0,7
1654,202601654,Ceferino,Montero,27,Masculino,Contabilidad,Ciencias Empresariales,2,2000-09-26,Reserva,12.82,96.22,7,3,28,2026-I,Alto,8,6,3.24,4,3,Tranquilo,2.4,4
1655,202601655,Manuel,Alfonso,17,Masculino,Enfermería,Ciencias de la Salud,1,2003-11-04,Matriculado,15.48,91.55,8,1,32,2026-I,Medio,6,4,1.63,10,4,Motivado,1.4,4
1656,202601656,Rafael,Colomer,22,Masculino,Enfermería,Ciencias de la Salud,6,2005-04-23,Retirado,15.93,88.4,5,2,20,2026-I,Medio,3,6,1.5,8,3,Ansioso,1.3,2
1657,202601657,Abril,Bolaños,17,Femenino,Ingeniería de Sistemas,Ingeniería,3,2008-08-29,Retirado,18.04,93.69,7,1,28,2026-I,Bajo,8,4,3.22,9,2,Estresado,2.4,4
1658,202601658,José María,Fonseca,29,Femenino,Marketing,Ciencias Empresariales,3,1998-08-10,Reserva,19.2,65.13,4,0,16,2026-I,Bajo,8,9,4.69,5,1,Tranquilo,0.2,4
1659,202601659,Teo,Peña,28,Femenino,Administración,Ciencias Empresariales,3,1998-04-18,Matriculado,11.46,71.81,4,1,16,2026-I,Alto,5,8,1.87,9,1,Ansioso,2.2,4
1660,202601660,Juan Carlos,Montoya,18,Femenino,Marketing,Ciencias Empresariales,2,2008-10-03,Reserva,19.85,74.59,4,3,16,2026-I,Bajo,10,7,2.4,7,4,Estresado,1.2,1
1661,202601661,Mohamed,Angulo,21,Femenino,Enfermería,Ciencias de la Salud,1,1997-02-10,Matriculado,15.24,84.6,5,1,20,2026-I,Medio,6,3,1.65,10,3,Motivado,3.0,4
1662,202601662,Nerea,Almeida,28,Masculino,Arquitectura,Arquitectura,3,2000-06-28,Matriculado,11.96,83.18,7,1,28,2026-I,Alto,5,4,4.94,9,1,Estresado,0.1,6
1663,202601663,Moisés,Lasa,17,Masculino,Derecho,Derecho,6,2004-03-28,Reserva,14.78,91.54,5,3,20,2026-I,Medio,10,2,1.33,6,1,Feliz,0.1,4
1664,202601664,Joaquín,Poza,19,Femenino,Contabilidad,Ciencias Empresariales,6,2002-05-23,Retirado,14.19,82.87,4,0,16,2026-I,Medio,4,5,4.38,6,5,Estresado,2.6,7
1665,202601665,Luisa,Pujadas,22,Femenino,Psicología,Ciencias de la Salud,2,2000-08-30,Retirado,12.21,67.48,6,1,24,2026-I,Alto,5,10,2.61,8,1,Ansioso,1.2,6
1666,202601666,Brígida,Ugarte,27,Masculino,Enfermería,Ciencias de la Salud,3,1996-04-21,Matriculado,19.85,95.06,7,2,28,2026-I,Bajo,2,8,3.77,10,4,Estresado,1.1,7
1667,202601667,Buenaventura,Baños,21,Masculino,Contabilidad,Ciencias Empresariales,8,2008-09-13,Retirado,13.1,65.14,8,2,32,2026-I,Medio,1,1,4.24,9,2,Feliz,1.6,6
1668,202601668,Germán,Vera,22,Masculino,Ingeniería de Sistemas,Ingeniería,10,2003-02-09,Matriculado,10.86,82.38,7,0,28,2026-I,Alto,6,5,1.83,5,4,Feliz,1.2,6
1669,202601669,Ezequiel,Menéndez,22,Femenino,Psicología,Ciencias de la Salud,4,1998-09-08,Reserva,17.3,83.93,5,1,20,2026-I,Bajo,4,1,1.36,4,1,Feliz,1.8,5
1670,202601670,Rosario,Gallo,28,Masculino,Psicología,Ciencias de la Salud,5,2009-01-17,Retirado,10.66,98.69,7,0,28,2026-I,Alto,3,9,3.57,5,3,Ansioso,0.2,5
1671,202601671,Heliodoro,Menéndez,17,Femenino,Contabilidad,Ciencias Empresariales,4,2007-02-07,Retirado,16.25,77.74,4,1,16,2026-I,Bajo,7,2,1.97,7,4,Motivado,1.6,6
1672,202601672,Florencia,Espejo,19,Femenino,Ingeniería de Sistemas,Ingeniería,9,1998-09-25,Matriculado,15.12,73.95,4,1,16,2026-I,Medio,10,5,4.12,9,3,Estresado,2.5,7
1673,202601673,Ovidio,Benítez,30,Masculino,Arquitectura,Arquitectura,1,1995-12-01,Reserva,19.11,87.24,5,0,20,2026-I,Bajo,4,4,1.03,8,4,Estresado,2.8,5
1674,202601674,José María,Coloma,18,Masculino,Marketing,Ciencias Empresariales,5,2008-12-14,Matriculado,16.19,86.69,6,1,24,2026-I,Bajo,10,4,2.9,7,3,Feliz,2.3,1
1675,202601675,Alma,Carbó,28,Masculino,Enfermería,Ciencias de la Salud,9,2002-09-06,Reserva,18.12,79.15,7,3,28,2026-I,Bajo,3,9,3.17,5,4,Motivado,1.3,5
1676,202601676,Leopoldo,Nogueira,24,Femenino,Arquitectura,Arquitectura,3,1997-08-06,Retirado,10.25,66.36,7,1,28,2026-I,Alto,7,7,2.74,8,5,Feliz,1.7,6
1677,202601677,Silvestre,Aguado,23,Femenino,Psicología,Ciencias de la Salud,3,2006-07-25,Matriculado,14.48,82.01,7,0,28,2026-I,Medio,10,9,4.87,4,4,Ansioso,1.7,2
1678,202601678,Rosario,Anglada,22,Femenino,Arquitectura,Arquitectura,10,1999-07-02,Reserva,15.66,79.21,4,1,16,2026-I,Medio,3,7,2.29,8,4,Estresado,0.9,5
1679,202601679,Raquel,Vila,22,Masculino,Psicología,Ciencias de la Salud,2,1997-04-14,Retirado,19.12,97.65,6,0,24,2026-I,Bajo,5,2,4.09,4,4,Ansioso,1.4,5
1680,202601680,Amador,Otero,30,Femenino,Psicología,Ciencias de la Salud,6,2008-02-18,Matriculado,15.72,81.38,5,2,20,2026-I,Medio,8,2,3.59,10,3,Tranquilo,1.3,1
1681,202601681,Pelayo,Acero,21,Femenino,Arquitectura,Arquitectura,10,1995-10-13,Retirado,17.74,85.54,4,1,16,2026-I,Bajo,9,8,3.24,7,3,Estresado,3.0,6
1682,202601682,Itziar,Peiró,17,Masculino,Psicología,Ciencias de la Salud,2,2001-07-03,Retirado,16.43,95.09,5,1,20,2026-I,Bajo,6,1,1.26,8,4,Feliz,1.5,2
1683,202601683,Fabio,Madrigal,19,Masculino,Ingeniería de Sistemas,Ingeniería,3,2008-11-30,Matriculado,14.02,94.04,8,2,32,2026-I,Medio,7,10,1.84,4,5,Feliz,1.2,1
1684,202601684,Ramona,Lledó,17,Masculino,Ingeniería de Sistemas,Ingeniería,5,2001-08-23,Matriculado,17.82,96.19,7,1,28,2026-I,Bajo,7,3,2.04,10,5,Estresado,1.1,4
1685,202601685,Eliseo,Somoza,29,Masculino,Derecho,Derecho,5,2006-03-30,Reserva,19.94,75.64,6,3,24,2026-I,Bajo,10,6,4.61,9,4,Ansioso,0.1,4
1686,202601686,Odalis,Quirós,21,Femenino,Marketing,Ciencias Empresariales,4,2001-07-06,Reserva,17.89,73.21,6,2,24,2026-I,Bajo,2,5,2.52,7,5,Tranquilo,2.0,4
1687,202601687,Conrado,Huerta,27,Femenino,Arquitectura,Arquitectura,9,2008-11-15,Matriculado,19.27,91.46,8,1,32,2026-I,Bajo,9,4,3.65,6,5,Estresado,1.9,7
1688,202601688,Clara,Gilabert,23,Femenino,Enfermería,Ciencias de la Salud,9,1996-08-20,Reserva,18.32,69.61,5,3,20,2026-I,Bajo,1,8,2.89,8,4,Feliz,2.8,5
1689,202601689,Haydée,Jordán,27,Femenino,Derecho,Derecho,5,2005-05-09,Matriculado,12.44,94.85,7,1,28,2026-I,Alto,7,10,3.76,10,5,Feliz,1.1,7
1690,202601690,Edelmiro,Arana,28,Masculino,Derecho,Derecho,10,2004-11-12,Matriculado,13.19,81.28,4,2,16,2026-I,Medio,7,8,1.66,10,1,Feliz,1.4,3
1691,202601691,Agustín,Bertrán,26,Masculino,Contabilidad,Ciencias Empresariales,8,2001-04-21,Reserva,19.18,69.09,8,1,32,2026-I,Bajo,8,3,4.38,8,3,Ansioso,1.9,3
1692,202601692,Soraya,Sanchez,23,Masculino,Ingeniería de Sistemas,Ingeniería,6,2008-01-10,Retirado,12.42,99.71,4,0,16,2026-I,Alto,2,6,1.15,5,1,Ansioso,3.0,1
1693,202601693,Zaira,Baquero,20,Femenino,Contabilidad,Ciencias Empresariales,4,1999-12-08,Matriculado,19.59,65.57,4,2,16,2026-I,Bajo,8,10,2.06,9,2,Motivado,2.3,5
1694,202601694,Benigna,Ferreras,19,Masculino,Arquitectura,Arquitectura,6,2001-06-06,Retirado,11.88,61.17,4,0,16,2026-I,Alto,3,7,2.43,7,3,Motivado,1.7,7
1695,202601695,Leocadia,Español,28,Masculino,Enfermería,Ciencias de la Salud,9,2004-11-15,Reserva,19.06,79.84,6,0,24,2026-I,Bajo,9,4,3.22,9,3,Ansioso,0.9,1
1696,202601696,Julie,Contreras,29,Masculino,Derecho,Derecho,10,2002-11-13,Matriculado,16.32,72.97,7,0,28,2026-I,Bajo,2,8,3.66,6,3,Ansioso,0.9,6
1697,202601697,Baldomero,Llorens,19,Femenino,Psicología,Ciencias de la Salud,3,2002-07-04,Retirado,16.89,93.81,4,3,16,2026-I,Bajo,7,8,1.8,7,3,Estresado,0.3,7
1698,202601698,Patricio,Pallarès,22,Femenino,Contabilidad,Ciencias Empresariales,3,2007-08-13,Reserva,18.46,70.29,6,3,24,2026-I,Bajo,2,3,4.01,4,5,Ansioso,1.6,5
1699,202601699,Encarnación,Rueda,23,Masculino,Marketing,Ciencias Empresariales,2,1995-11-26,Retirado,13.92,93.29,4,0,16,2026-I,Medio,4,1,4.16,5,5,Tranquilo,1.0,1
1700,202601700,Candela,Heredia,22,Masculino,Enfermería,Ciencias de la Salud,6,2000-01-29,Retirado,17.45,84.62,4,2,16,2026-I,Bajo,10,9,1.57,10,2,Estresado,1.3,6
1701,202601701,Demetrio,Terrón,29,Masculino,Administración,Ciencias Empresariales,9,2002-01-31,Retirado,19.48,81.22,5,2,20,2026-I,Bajo,1,5,3.01,10,1,Ansioso,2.0,1
1702,202601702,Encarnita,Pastor,21,Femenino,Contabilidad,Ciencias Empresariales,1,2004-02-22,Retirado,13.69,65.79,5,3,20,2026-I,Medio,3,4,1.43,6,2,Estresado,1.1,3
1703,202601703,Carmen,Duque,18,Femenino,Marketing,Ciencias Empresariales,5,2000-05-27,Retirado,13.79,60.97,5,0,20,2026-I,Medio,5,5,1.78,4,5,Motivado,1.9,2
1704,202601704,Joaquín,Saura,29,Masculino,Enfermería,Ciencias de la Salud,1,2000-08-14,Retirado,18.83,86.13,6,1,24,2026-I,Bajo,3,10,2.94,4,1,Ansioso,0.0,2
1705,202601705,Corona,Carrasco,23,Femenino,Administración,Ciencias Empresariales,2,1999-01-27,Reserva,19.49,68.55,7,1,28,2026-I,Bajo,3,9,1.45,7,2,Tranquilo,0.3,1
1706,202601706,Delia,Giner,19,Masculino,Marketing,Ciencias Empresariales,10,1999-07-22,Retirado,12.29,69.85,8,1,32,2026-I,Alto,10,2,4.15,7,2,Estresado,1.3,4
1707,202601707,Lucas,Giménez,26,Femenino,Administración,Ciencias Empresariales,8,2007-12-22,Matriculado,17.73,77.68,6,1,24,2026-I,Bajo,5,6,4.4,9,5,Feliz,1.1,2
1708,202601708,Eva,Guitart,17,Masculino,Ingeniería de Sistemas,Ingeniería,1,2008-09-27,Matriculado,12.54,91.04,6,0,24,2026-I,Alto,7,9,1.98,7,5,Tranquilo,0.1,2
1709,202601709,Blas,Peralta,26,Femenino,Derecho,Derecho,9,2009-06-06,Reserva,16.38,78.1,4,1,16,2026-I,Bajo,7,1,1.95,10,1,Ansioso,0.0,7
1710,202601710,Rico,Girón,21,Masculino,Psicología,Ciencias de la Salud,9,1996-11-20,Retirado,12.73,88.94,7,2,28,2026-I,Alto,4,7,3.17,4,1,Feliz,2.7,7
1711,202601711,Julieta,España,30,Femenino,Contabilidad,Ciencias Empresariales,2,2006-07-26,Matriculado,14.46,69.78,4,0,16,2026-I,Medio,7,1,1.4,6,2,Motivado,0.0,2
1712,202601712,Dimas,Yuste,17,Masculino,Contabilidad,Ciencias Empresariales,2,2000-03-20,Retirado,13.62,75.47,5,1,20,2026-I,Medio,2,7,1.89,10,1,Motivado,1.6,6
1713,202601713,Belén,Calatayud,28,Femenino,Administración,Ciencias Empresariales,10,1996-03-28,Matriculado,16.49,78.63,7,1,28,2026-I,Bajo,9,10,3.83,9,4,Estresado,1.4,1
1714,202601714,Adelardo,Rivera,21,Masculino,Ingeniería de Sistemas,Ingeniería,1,2005-11-06,Reserva,10.23,96.53,5,0,20,2026-I,Alto,8,2,2.73,6,5,Ansioso,2.6,1
1715,202601715,Eusebio,Feijoo,17,Femenino,Arquitectura,Arquitectura,2,1998-03-29,Matriculado,11.04,95.29,5,3,20,2026-I,Alto,10,2,3.49,10,3,Ansioso,0.8,3
1716,202601716,Eufemia,Tur,22,Femenino,Enfermería,Ciencias de la Salud,7,2007-11-29,Matriculado,16.06,84.0,5,3,20,2026-I,Bajo,8,7,2.99,5,4,Estresado,2.2,7
1717,202601717,Juan Luis,Elías,29,Masculino,Administración,Ciencias Empresariales,7,2003-10-15,Matriculado,16.88,83.39,8,3,32,2026-I,Bajo,7,2,1.54,7,4,Estresado,1.6,1
1718,202601718,Bibiana,Alberto,18,Masculino,Arquitectura,Arquitectura,9,2005-02-23,Retirado,13.63,79.11,5,3,20,2026-I,Medio,5,1,1.66,5,2,Ansioso,2.0,1
1719,202601719,Anselma,Donaire,19,Femenino,Derecho,Derecho,7,2003-03-31,Matriculado,12.97,89.1,7,3,28,2026-I,Alto,1,5,4.81,4,1,Estresado,1.2,1
1720,202601720,Édgar,Ocaña,19,Femenino,Derecho,Derecho,9,2002-11-12,Matriculado,11.74,64.51,4,2,16,2026-I,Alto,7,9,3.95,5,4,Ansioso,1.4,7
1721,202601721,Herminio,Amat,26,Femenino,Derecho,Derecho,1,1998-04-09,Matriculado,13.88,75.1,7,3,28,2026-I,Medio,9,4,1.01,6,5,Motivado,1.5,5
1722,202601722,Abigaíl,Otero,29,Femenino,Psicología,Ciencias de la Salud,10,2005-05-26,Matriculado,14.02,89.87,5,0,20,2026-I,Medio,3,10,1.45,9,2,Estresado,2.8,4
1723,202601723,Alicia,Valcárcel,17,Femenino,Arquitectura,Arquitectura,1,2005-07-09,Reserva,15.98,89.71,6,0,24,2026-I,Medio,3,10,1.38,8,4,Motivado,0.4,2
1724,202601724,Carina,Cabanillas,17,Masculino,Derecho,Derecho,9,2002-12-02,Matriculado,14.8,77.85,8,1,32,2026-I,Medio,10,7,3.61,10,4,Ansioso,2.0,5
1725,202601725,Olimpia,Maza,26,Femenino,Derecho,Derecho,10,1999-12-05,Retirado,18.33,62.28,7,2,28,2026-I,Bajo,3,3,1.43,4,1,Ansioso,1.6,4
1726,202601726,Teófilo,Torrecilla,25,Masculino,Arquitectura,Arquitectura,1,2006-01-19,Reserva,19.88,63.08,6,0,24,2026-I,Bajo,4,6,2.63,5,1,Estresado,0.6,1
1727,202601727,Aníbal,Yáñez,24,Masculino,Contabilidad,Ciencias Empresariales,7,2003-07-04,Matriculado,15.96,76.74,6,2,24,2026-I,Medio,5,10,2.64,7,5,Tranquilo,0.2,5
1728,202601728,Aureliano,Carranza,23,Masculino,Psicología,Ciencias de la Salud,1,2001-08-03,Matriculado,15.26,90.54,8,0,32,2026-I,Medio,1,8,1.31,7,3,Motivado,2.4,6
1729,202601729,Marcela,Lamas,23,Masculino,Contabilidad,Ciencias Empresariales,4,1999-10-19,Matriculado,11.15,78.81,5,1,20,2026-I,Alto,9,6,2.07,4,1,Ansioso,2.1,7
1730,202601730,Dionisio,Palomo,28,Femenino,Ingeniería de Sistemas,Ingeniería,6,2006-10-21,Retirado,12.43,91.06,5,2,20,2026-I,Alto,9,4,2.37,7,2,Tranquilo,2.8,5
1731,202601731,Vilma,Tomas,26,Masculino,Administración,Ciencias Empresariales,3,2006-09-06,Reserva,11.53,91.09,6,1,24,2026-I,Alto,6,2,2.75,6,1,Tranquilo,2.1,2
1732,202601732,Inmaculada,Abascal,30,Femenino,Arquitectura,Arquitectura,7,2000-11-13,Matriculado,15.58,96.18,4,2,16,2026-I,Medio,2,3,3.83,7,1,Feliz,2.1,4
1733,202601733,Fito,Calvo,21,Masculino,Psicología,Ciencias de la Salud,4,2002-07-24,Retirado,15.71,90.9,6,2,24,2026-I,Medio,5,6,1.94,6,4,Motivado,2.3,5
1734,202601734,Silvio,Benitez,25,Femenino,Psicología,Ciencias de la Salud,10,2007-09-01,Matriculado,10.09,86.02,7,3,28,2026-I,Alto,7,5,2.45,10,5,Tranquilo,1.4,6
1735,202601735,Marcio,Rozas,28,Masculino,Derecho,Derecho,8,1999-04-09,Reserva,19.15,85.44,4,1,16,2026-I,Bajo,4,6,3.6,10,1,Estresado,1.2,1
1736,202601736,Leticia,Amador,20,Femenino,Administración,Ciencias Empresariales,8,2007-01-18,Matriculado,18.77,79.13,5,3,20,2026-I,Bajo,3,2,2.92,5,3,Feliz,2.1,2
1737,202601737,Mercedes,Rubio,28,Femenino,Derecho,Derecho,2,2002-08-27,Retirado,11.33,84.67,5,1,20,2026-I,Alto,4,1,2.65,5,2,Motivado,1.3,3
1738,202601738,Aureliano,Moreno,27,Femenino,Ingeniería de Sistemas,Ingeniería,5,2009-02-26,Reserva,10.94,66.73,8,0,32,2026-I,Alto,9,5,1.62,9,1,Motivado,2.1,2
1739,202601739,Pablo,Requena,24,Femenino,Arquitectura,Arquitectura,6,2004-02-13,Retirado,10.07,95.78,8,2,32,2026-I,Alto,2,2,3.67,8,4,Feliz,2.9,4
1740,202601740,Maxi,Mariño,18,Femenino,Derecho,Derecho,8,2007-10-22,Reserva,10.08,67.7,8,2,32,2026-I,Alto,9,10,3.83,5,4,Feliz,1.0,7
1741,202601741,Francisco,Soler,27,Masculino,Contabilidad,Ciencias Empresariales,9,2002-01-13,Matriculado,13.0,75.42,6,0,24,2026-I,Medio,2,2,1.11,5,3,Estresado,1.0,3
1742,202601742,Agapito,Merino,17,Masculino,Contabilidad,Ciencias Empresariales,4,2000-11-22,Reserva,17.49,75.29,8,1,32,2026-I,Bajo,7,7,3.33,7,5,Motivado,2.3,5
1743,202601743,Andrea,Cases,18,Femenino,Arquitectura,Arquitectura,2,2005-05-16,Matriculado,12.34,85.0,8,3,32,2026-I,Alto,9,4,3.44,4,5,Motivado,2.4,3
1744,202601744,Gisela,Yuste,17,Femenino,Contabilidad,Ciencias Empresariales,7,1997-04-28,Retirado,12.8,67.11,5,2,20,2026-I,Alto,4,5,2.64,5,3,Tranquilo,1.6,2
1745,202601745,Abigaíl,Montes,18,Femenino,Psicología,Ciencias de la Salud,7,2006-06-25,Retirado,12.57,70.18,7,2,28,2026-I,Alto,1,9,2.74,10,3,Ansioso,0.5,2
1746,202601746,Rubén,Almeida,25,Femenino,Contabilidad,Ciencias Empresariales,6,2007-07-09,Matriculado,13.84,77.99,8,1,32,2026-I,Medio,4,6,4.28,4,5,Ansioso,0.5,7
1747,202601747,Leocadio,Caparrós,20,Femenino,Arquitectura,Arquitectura,10,1996-12-20,Reserva,16.09,71.34,7,0,28,2026-I,Bajo,4,6,3.4,10,4,Estresado,1.0,3
1748,202601748,Mauricio,Baena,17,Masculino,Marketing,Ciencias Empresariales,10,2006-10-13,Retirado,11.25,73.61,8,1,32,2026-I,Alto,3,9,3.03,7,2,Ansioso,3.0,6
